date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:19	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:21%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:19	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:21%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.ttf	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:20	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:21%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:20	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:21%20GMT	https://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.svg	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.svg	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:24	414061/414061	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Jun%202019%2013:46:56%20GMT	http://ggprem.com/template/uploads/minecraft.png	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/uploads/minecraft.png	(from https://ggprem.com/)
13:53:31	79072/79072	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202019%2013:47:20%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/fontawesome/fa-solid-900.woff	(from http://ggprem.com/template/assets/styles/css/fontawesome.min.css)
13:53:31	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:32%20GMT	http://ggprem.com/template/assets/fonts/SourceSansPro-SemiBoldIt.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/fonts/SourceSansPro-SemiBoldIt.woff	(from http://ggprem.com/template/assets/styles/css/main.css)
13:53:31	617/617	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Jun%202019%2010:53:33%20GMT	https://ggprem.com/template/assets/fonts/SourceSansPro-SemiBoldIt.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/fonts/SourceSansPro-SemiBoldIt.5d.delayed	(from http://ggprem.com/template/assets/styles/css/main.css)
13:53:32	74584/74584	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202019%2013:47:09%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-Regular.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-Regular.woff	(from http://ggprem.com/template/assets/styles/css/main.css)
13:53:32	75324/75324	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202019%2013:47:07%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-Bold.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-Bold.woff	(from http://ggprem.com/template/assets/styles/css/main.css)
13:53:36	74116/74116	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Jun%202019%2013:47:11%20GMT	http://ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-SemiBold.woff	C:/Users/EkremTG/Desktop/TGShop/ggprem.com/template/assets/styles/css/assets/fonts/SourceSansPro-SemiBold.woff	(from http://ggprem.com/template/assets/styles/css/main.css)
